year,weeknum,province,new_case,total_case,new_case_excludeabroad,total_case_excludeabroad,new_recovered,total_recovered,new_death,total_death,case_foreign,case_prison,case_walkin,case_new_prev,case_new_diff,death_new_prev,death_new_diff
2022,44,ลำปาง,246,10298,246,10296,0,0,1,120,,,,,,,
2022,44,ลำพูน,14,1728,14,1727,0,0,0,46,,,,,,,
2022,44,ศรีสะเกษ,372,30888,372,30878,0,0,0,217,,,,,,,
2022,44,สกลนคร,232,21432,232,21430,0,0,0,149,,,,,,,
2022,44,สงขลา,535,37317,535,37180,0,0,0,145,,,,,,,
2022,44,สตูล,92,10781,92,10763,0,0,0,73,,,,,,,
2022,44,สมุทรปราการ,846,110354,846,109864,0,0,1,406,,,,,,,
2022,44,สมุทรสงคราม,87,13777,87,13777,0,0,0,76,,,,,,,
2022,44,สมุทรสาคร,651,59516,651,59515,0,0,0,146,,,,,,,
2022,44,สระบุรี,191,19983,191,19980,0,0,0,166,,,,,,,
2022,44,สระแก้ว,275,20061,268,19496,0,0,0,85,,,,,,,
2022,44,สิงห์บุรี,113,8467,113,8466,0,0,0,87,,,,,,,
2022,44,สุพรรณบุรี,386,34554,386,34549,0,0,0,161,,,,,,,
2022,44,สุราษฎร์ธานี,164,20676,164,20061,0,0,0,156,,,,,,,
2022,44,สุรินทร์,400,33408,400,33390,0,0,2,116,,,,,,,
2022,44,สุโขทัย,142,16082,142,16080,0,0,0,158,,,,,,,
2022,44,หนองคาย,384,23528,384,23407,0,0,1,78,,,,,,,
2022,44,หนองบัวลำภู,98,11434,98,11434,0,0,1,83,,,,,,,
2022,44,อ่างทอง,265,16185,265,16185,0,0,1,70,,,,,,,
2022,44,อำนาจเจริญ,94,7730,94,7726,0,0,0,35,,,,,,,
2022,44,อุดรธานี,367,29461,367,29438,0,0,1,202,,,,,,,
2022,44,อุตรดิตถ์,18,8850,18,8849,0,0,0,62,,,,,,,
2022,44,อุทัยธานี,123,11006,123,11006,0,0,0,104,,,,,,,
2022,44,อุบลราชธานี,388,41566,388,41548,0,0,0,294,,,,,,,
2022,44,เชียงราย,40,5916,40,5881,0,0,0,123,,,,,,,
2022,44,เชียงใหม่,438,36716,438,36647,0,0,2,307,,,,,,,
2022,44,เพชรบุรี,182,20296,182,20274,0,0,0,107,,,,,,,
2022,44,เพชรบูรณ์,96,12973,96,12970,0,0,0,59,,,,,,,
2022,44,เลย,329,17596,329,17595,0,0,1,129,,,,,,,
2022,44,แพร่,120,9571,120,9567,0,0,1,77,,,,,,,
2022,44,แม่ฮ่องสอน,24,2687,24,2687,0,0,0,38,,,,,,,
2022,44,ไม่ระบุ,20,20,20,20,0,0,0,0,,,,,,,
2022,45,กระบี่,74,13209,74,12916,0,0,2,118,,,,,,,
2022,45,กรุงเทพมหานคร,805,510137,805,508157,0,0,3,1464,,,,,,,
2022,45,กาญจนบุรี,6,27646,6,27596,0,0,0,164,,,,,,,
2022,45,กาฬสินธุ์,16,24797,16,24795,0,0,0,170,,,,,,,
2022,45,กำแพงเพชร,6,17570,6,17565,0,0,0,129,,,,,,,
2022,45,ขอนแก่น,64,58021,64,57999,0,0,0,184,,,,,,,
2022,45,จันทบุรี,18,21047,18,21032,0,0,0,67,,,,,,,
2022,45,ฉะเชิงเทรา,32,42225,32,42220,0,0,0,120,,,,,,,
2022,45,ชลบุรี,210,120089,210,118245,0,0,8,504,,,,,,,
2022,45,ชัยนาท,1,4284,1,4284,0,0,0,9,,,,,,,
2022,45,ชัยภูมิ,3,20727,3,20726,0,0,0,78,,,,,,,
2022,45,ชุมพร,36,14890,36,14890,0,0,1,75,,,,,,,
2022,45,ตรัง,37,10533,37,10526,0,0,0,74,,,,,,,
2022,45,ตราด,13,9779,13,9657,0,0,1,127,,,,,,,
2022,45,ตาก,127,12547,127,12411,0,0,2,83,,,,,,,
2022,45,ทั้งประเทศ,3166,2474938,3166,2457967,0,2478781,42,11339,0,1,3165,3011,155,42,0
2022,45,นครนายก,5,12879,5,12879,0,0,0,98,,,,,,,
2022,45,นครปฐม,42,46617,42,46617,0,0,0,180,,,,,,,
2022,45,นครพนม,3,14143,3,14142,0,0,0,79,,,,,,,
2022,45,นครราชสีมา,63,48799,63,48795,0,0,0,381,,,,,,,
2022,45,นครศรีธรรมราช,95,80130,95,80129,0,0,0,245,,,,,,,
2022,45,นครสวรรค์,45,24818,45,24811,0,0,3,167,,,,,,,
2022,45,นนทบุรี,90,74841,90,74819,0,0,1,109,,,,,,,
2022,45,นราธิวาส,5,7969,5,7960,0,0,0,25,,,,,,,
2022,45,น่าน,7,12449,7,12446,0,0,0,32,,,,,,,
2022,45,บึงกาฬ,0,10553,0,10549,0,0,0,20,,,,,,,
2022,45,บุรีรัมย์,41,50803,41,50797,0,0,0,95,,,,,,,
2022,45,ปทุมธานี,82,44507,82,44496,0,0,0,230,,,,,,,
2022,45,ประจวบคีรีขันธ์,18,24458,18,24107,0,0,0,124,,,,,,,
2022,45,ปราจีนบุรี,3,25649,3,25645,0,0,0,117,,,,,,,
2022,45,ปัตตานี,11,11153,11,11107,0,0,0,86,,,,,,,
2022,45,พระนครศรีอยุธยา,17,36254,17,36254,0,0,3,136,,,,,,,
2022,45,พะเยา,2,6234,2,6234,0,0,0,57,,,,,,,
2022,45,พังงา,0,10358,0,9960,0,0,0,31,,,,,,,
2022,45,พัทลุง,3,24377,3,24377,0,0,0,96,,,,,,,
2022,45,พิจิตร,5,6027,5,6027,0,0,0,88,,,,,,,
2022,45,พิษณุโลก,29,21296,29,21296,0,0,0,99,,,,,,,
2022,45,ภูเก็ต,84,54297,84,44971,0,0,0,153,,,,,,,
2022,45,มหาสารคาม,21,28538,21,28531,0,0,1,115,,,,,,,
2022,45,มุกดาหาร,3,6964,3,6962,0,0,0,51,,,,,,,
2022,45,ยะลา,12,9886,12,9872,0,0,1,81,,,,,,,
2022,45,ยโสธร,4,14061,4,14058,0,0,0,103,,,,,,,
2022,45,ร้อยเอ็ด,21,41495,21,41491,0,0,0,236,,,,,,,
2022,45,ระนอง,1,10779,1,10722,0,0,0,25,,,,,,,
2022,45,ระยอง,14,43355,14,43322,0,0,0,199,,,,,,,
2022,45,ราชบุรี,29,41716,29,41715,0,0,1,200,,,,,,,
2022,45,ลพบุรี,21,16233,21,16229,0,0,0,225,,,,,,,
2022,45,ลำปาง,42,10340,42,10338,0,0,0,120,,,,,,,
2022,45,ลำพูน,125,1853,125,1852,0,0,1,47,,,,,,,
2022,45,ศรีสะเกษ,4,30892,4,30882,0,0,0,217,,,,,,,
2022,45,สกลนคร,5,21437,5,21435,0,0,0,149,,,,,,,
2022,45,สงขลา,147,37464,147,37327,0,0,0,145,,,,,,,
2022,45,สตูล,5,10786,5,10768,0,0,0,73,,,,,,,
2022,45,สมุทรปราการ,87,110441,87,109951,0,0,3,409,,,,,,,
2022,45,สมุทรสงคราม,8,13785,8,13785,0,0,0,76,,,,,,,
2022,45,สมุทรสาคร,87,59603,87,59602,0,0,0,146,,,,,,,
2022,45,สระบุรี,15,19998,15,19995,0,0,0,166,,,,,,,
2022,45,สระแก้ว,53,20114,53,19549,0,0,0,85,,,,,,,
2022,45,สิงห์บุรี,3,8470,3,8469,0,0,0,87,,,,,,,
2022,45,สุพรรณบุรี,21,34575,21,34570,0,0,0,161,,,,,,,
2022,45,สุราษฎร์ธานี,47,20723,47,20108,0,0,3,159,,,,,,,
2022,45,สุรินทร์,42,33450,42,33432,0,0,0,116,,,,,,,
2022,45,สุโขทัย,30,16112,30,16110,0,0,1,159,,,,,,,
2022,45,หนองคาย,6,23534,6,23413,0,0,0,78,,,,,,,
2022,45,หนองบัวลำภู,4,11438,4,11438,0,0,0,83,,,,,,,
2022,45,อ่างทอง,2,16187,2,16187,0,0,0,70,,,,,,,
2022,45,อำนาจเจริญ,17,7747,17,7743,0,0,0,35,,,,,,,
2022,45,อุดรธานี,10,29471,10,29448,0,0,0,202,,,,,,,
2022,45,อุตรดิตถ์,20,8870,20,8869,0,0,0,62,,,,,,,
2022,45,อุทัยธานี,21,11027,21,11027,0,0,3,107,,,,,,,
2022,45,อุบลราชธานี,15,41581,15,41563,0,0,0,294,,,,,,,
2022,45,เชียงราย,26,5942,26,5907,0,0,0,123,,,,,,,
2022,45,เชียงใหม่,7,36723,7,36654,0,0,2,309,,,,,,,
2022,45,เพชรบุรี,6,20302,6,20280,0,0,0,107,,,,,,,
2022,45,เพชรบูรณ์,28,13001,28,12998,0,0,0,59,,,,,,,
2022,45,เลย,36,17632,36,17631,0,0,0,129,,,,,,,
2022,45,แพร่,17,9588,17,9584,0,0,2,79,,,,,,,
2022,45,แม่ฮ่องสอน,3,2690,3,2690,0,0,0,38,,,,,,,
2022,45,ไม่ระบุ,3,23,3,23,0,0,0,0,,,,,,,
2022,46,กระบี่,67,13276,67,12983,0,0,2,120,,,,,,,
2022,46,กรุงเทพมหานคร,985,511122,985,509142,0,0,9,1473,,,,,,,
2022,46,กาญจนบุรี,8,27654,8,27604,0,0,0,164,,,,,,,
2022,46,กาฬสินธุ์,22,24819,22,24817,0,0,0,170,,,,,,,
2022,46,กำแพงเพชร,1,17571,1,17566,0,0,0,129,,,,,,,
2022,46,ขอนแก่น,93,58114,93,58092,0,0,0,184,,,,,,,
2022,46,จันทบุรี,71,21118,71,21103,0,0,1,68,,,,,,,
2022,46,ฉะเชิงเทรา,24,42249,24,42244,0,0,0,120,,,,,,,
2022,46,ชลบุรี,240,120329,240,118485,0,0,2,506,,,,,,,
2022,46,ชัยนาท,6,4290,6,4290,0,0,0,9,,,,,,,
2022,46,ชัยภูมิ,3,20730,3,20729,0,0,0,78,,,,,,,
2022,46,ชุมพร,95,14985,95,14985,0,0,1,76,,,,,,,
2022,46,ตรัง,46,10579,46,10572,0,0,1,75,,,,,,,
2022,46,ตราด,7,9786,7,9664,0,0,2,129,,,,,,,
2022,46,ตาก,131,12678,131,12542,0,0,1,84,,,,,,,
2022,46,ทั้งประเทศ,3957,2478895,3957,2461924,0,2478781,69,11408,0,0,3957,3825,132,66,3
2022,46,นครนายก,10,12889,10,12889,0,0,0,98,,,,,,,
2022,46,นครปฐม,50,46667,50,46667,0,0,0,180,,,,,,,
2022,46,นครพนม,1,14144,1,14143,0,0,0,79,,,,,,,
2022,46,นครราชสีมา,79,48878,79,48874,0,0,0,381,,,,,,,
2022,46,นครศรีธรรมราช,72,80202,72,80201,0,0,5,250,,,,,,,
2022,46,นครสวรรค์,70,24888,70,24881,0,0,1,168,,,,,,,
2022,46,นนทบุรี,96,74937,96,74915,0,0,1,110,,,,,,,
2022,46,นราธิวาส,16,7985,16,7976,0,0,0,25,,,,,,,
2022,46,น่าน,6,12455,6,12452,0,0,0,32,,,,,,,
2022,46,บึงกาฬ,1,10554,1,10550,0,0,0,20,,,,,,,
2022,46,บุรีรัมย์,57,50860,57,50854,0,0,0,95,,,,,,,
2022,46,ปทุมธานี,106,44613,106,44602,0,0,1,231,,,,,,,
2022,46,ประจวบคีรีขันธ์,20,24478,20,24127,0,0,0,124,,,,,,,
2022,46,ปราจีนบุรี,11,25660,11,25656,0,0,1,118,,,,,,,
2022,46,ปัตตานี,10,11163,10,11117,0,0,3,89,,,,,,,
2022,46,พระนครศรีอยุธยา,14,36268,14,36268,0,0,0,136,,,,,,,
2022,46,พะเยา,15,6249,15,6249,0,0,1,58,,,,,,,
2022,46,พังงา,0,10358,0,9960,0,0,0,31,,,,,,,
2022,46,พัทลุง,8,24385,8,24385,0,0,0,96,,,,,,,
2022,46,พิจิตร,7,6034,7,6034,0,0,0,88,,,,,,,
2022,46,พิษณุโลก,68,21364,68,21364,0,0,0,99,,,,,,,
2022,46,ภูเก็ต,86,54383,86,45057,0,0,4,157,,,,,,,
2022,46,มหาสารคาม,24,28562,24,28555,0,0,0,115,,,,,,,
2022,46,มุกดาหาร,0,6964,0,6962,0,0,0,51,,,,,,,
2022,46,ยะลา,32,9918,32,9904,0,0,1,82,,,,,,,
2022,46,ยโสธร,6,14067,6,14064,0,0,1,104,,,,,,,
2022,46,ร้อยเอ็ด,24,41519,24,41515,0,0,0,236,,,,,,,
2022,46,ระนอง,6,10785,6,10728,0,0,1,26,,,,,,,
2022,46,ระยอง,22,43377,22,43344,0,0,4,203,,,,,,,
2022,46,ราชบุรี,35,41751,35,41750,0,0,0,200,,,,,,,
2022,46,ลพบุรี,21,16254,21,16250,0,0,0,225,,,,,,,
2022,46,ลำปาง,42,10382,42,10380,0,0,1,121,,,,,,,
2022,46,ลำพูน,112,1965,112,1964,0,0,0,47,,,,,,,
2022,46,ศรีสะเกษ,1,30893,1,30883,0,0,2,219,,,,,,,
2022,46,สกลนคร,8,21445,8,21443,0,0,0,149,,,,,,,
2022,46,สงขลา,113,37577,113,37440,0,0,0,145,,,,,,,
2022,46,สตูล,17,10803,17,10785,0,0,0,73,,,,,,,
2022,46,สมุทรปราการ,118,110559,118,110069,0,0,2,411,,,,,,,
2022,46,สมุทรสงคราม,11,13796,11,13796,0,0,0,76,,,,,,,
2022,46,สมุทรสาคร,137,59740,137,59739,0,0,0,146,,,,,,,
2022,46,สระบุรี,74,20072,74,20069,0,0,0,166,,,,,,,
2022,46,สระแก้ว,48,20162,48,19597,0,0,0,85,,,,,,,
2022,46,สิงห์บุรี,9,8479,9,8478,0,0,1,88,,,,,,,
2022,46,สุพรรณบุรี,7,34582,7,34577,0,0,0,161,,,,,,,
2022,46,สุราษฎร์ธานี,56,20779,56,20164,0,0,7,166,,,,,,,
2022,46,สุรินทร์,48,33498,48,33480,0,0,0,116,,,,,,,
2022,46,สุโขทัย,19,16131,19,16129,0,0,3,162,,,,,,,
2022,46,หนองคาย,7,23541,7,23420,0,0,0,78,,,,,,,
2022,46,หนองบัวลำภู,11,11449,11,11449,0,0,2,85,,,,,,,
2022,46,อ่างทอง,7,16194,7,16194,0,0,0,70,,,,,,,
2022,46,อำนาจเจริญ,0,7747,0,7743,0,0,0,35,,,,,,,
2022,46,อุดรธานี,12,29483,12,29460,0,0,0,202,,,,,,,
2022,46,อุตรดิตถ์,33,8903,33,8902,0,0,1,63,,,,,,,
2022,46,อุทัยธานี,24,11051,24,11051,0,0,2,109,,,,,,,
2022,46,อุบลราชธานี,33,41614,33,41596,0,0,0,294,,,,,,,
2022,46,เชียงราย,24,5966,24,5931,0,0,0,123,,,,,,,
2022,46,เชียงใหม่,7,36730,7,36661,0,0,1,310,,,,,,,
2022,46,เพชรบุรี,14,20316,14,20294,0,0,3,110,,,,,,,
2022,46,เพชรบูรณ์,22,13023,22,13020,0,0,0,59,,,,,,,
2022,46,เลย,90,17722,90,17721,0,0,0,129,,,,,,,
2022,46,แพร่,60,9648,60,9644,0,0,0,79,,,,,,,
2022,46,แม่ฮ่องสอน,4,2694,4,2694,0,0,1,39,,,,,,,
2022,46,ไม่ระบุ,16,39,16,39,0,0,0,0,,,,,,,
2022,47,กระบี่,173,13449,173,13156,0,0,1,121,,,,,,,
2022,47,กรุงเทพมหานคร,1058,512180,1058,510200,0,0,8,1481,,,,,,,
2022,47,กาญจนบุรี,8,27662,8,27612,0,0,0,164,,,,,,,
2022,47,กาฬสินธุ์,25,24844,25,24842,0,0,0,170,,,,,,,
2022,47,กำแพงเพชร,5,17576,5,17571,0,0,1,130,,,,,,,
2022,47,ขอนแก่น,119,58233,119,58211,0,0,0,184,,,,,,,
2022,47,จันทบุรี,41,21159,41,21144,0,0,0,68,,,,,,,
2022,47,ฉะเชิงเทรา,58,42307,58,42302,0,0,2,122,,,,,,,
2022,47,ชลบุรี,282,120611,282,118767,0,0,5,511,,,,,,,
2022,47,ชัยนาท,11,4301,11,4301,0,0,0,9,,,,,,,
2022,47,ชัยภูมิ,3,20733,3,20732,0,0,0,78,,,,,,,
2022,47,ชุมพร,175,15160,175,15160,0,0,0,76,,,,,,,
2022,47,ตรัง,162,10741,162,10734,0,0,1,76,,,,,,,
2022,47,ตราด,21,9807,21,9685,0,0,1,130,,,,,,,
2022,47,ตาก,144,12822,144,12686,0,0,3,87,,,,,,,
2022,47,ทั้งประเทศ,4914,2483809,4914,2466838,0,2478781,74,11482,0,0,4914,4857,57,71,3
2022,47,นครนายก,13,12902,13,12902,0,0,0,98,,,,,,,
2022,47,นครปฐม,52,46719,52,46719,0,0,0,180,,,,,,,
2022,47,นครพนม,9,14153,9,14152,0,0,0,79,,,,,,,
2022,47,นครราชสีมา,117,48995,117,48991,0,0,0,381,,,,,,,
2022,47,นครศรีธรรมราช,120,80322,120,80321,0,0,0,250,,,,,,,
2022,47,นครสวรรค์,67,24955,67,24948,0,0,2,170,,,,,,,
2022,47,นนทบุรี,169,75106,169,75084,0,0,1,111,,,,,,,
2022,47,นราธิวาส,6,7991,6,7982,0,0,0,25,,,,,,,
2022,47,น่าน,7,12462,7,12459,0,0,0,32,,,,,,,
2022,47,บึงกาฬ,0,10554,0,10550,0,0,0,20,,,,,,,
2022,47,บุรีรัมย์,93,50953,93,50947,0,0,1,96,,,,,,,
2022,47,ปทุมธานี,171,44784,171,44773,0,0,0,231,,,,,,,
2022,47,ประจวบคีรีขันธ์,27,24505,27,24154,0,0,0,124,,,,,,,
2022,47,ปราจีนบุรี,19,25679,19,25675,0,0,1,119,,,,,,,
2022,47,ปัตตานี,11,11174,11,11128,0,0,0,89,,,,,,,
2022,47,พระนครศรีอยุธยา,18,36286,18,36286,0,0,3,139,,,,,,,
2022,47,พะเยา,27,6276,27,6276,0,0,0,58,,,,,,,
2022,47,พังงา,0,10358,0,9960,0,0,0,31,,,,,,,
2022,47,พัทลุง,8,24393,8,24393,0,0,0,96,,,,,,,
2022,47,พิจิตร,7,6041,7,6041,0,0,0,88,,,,,,,
2022,47,พิษณุโลก,80,21444,80,21444,0,0,0,99,,,,,,,
2022,47,ภูเก็ต,68,54451,68,45125,0,0,10,167,,,,,,,
2022,47,มหาสารคาม,38,28600,38,28593,0,0,2,117,,,,,,,
2022,47,มุกดาหาร,0,6964,0,6962,0,0,0,51,,,,,,,
2022,47,ยะลา,14,9932,14,9918,0,0,2,84,,,,,,,
2022,47,ยโสธร,9,14076,9,14073,0,0,0,104,,,,,,,
2022,47,ร้อยเอ็ด,31,41550,31,41546,0,0,0,236,,,,,,,
2022,47,ระนอง,7,10792,7,10735,0,0,0,26,,,,,,,
2022,47,ระยอง,10,43387,10,43354,0,0,0,203,,,,,,,
2022,47,ราชบุรี,35,41786,35,41785,0,0,0,200,,,,,,,
2022,47,ลพบุรี,19,16273,19,16269,0,0,0,225,,,,,,,
2022,47,ลำปาง,57,10439,57,10437,0,0,4,125,,,,,,,
2022,47,ลำพูน,130,2095,130,2094,0,0,0,47,,,,,,,
2022,47,ศรีสะเกษ,3,30896,3,30886,0,0,0,219,,,,,,,
2022,47,สกลนคร,22,21467,22,21465,0,0,0,149,,,,,,,
2022,47,สงขลา,177,37754,177,37617,0,0,0,145,,,,,,,
2022,47,สตูล,16,10819,16,10801,0,0,0,73,,,,,,,
2022,47,สมุทรปราการ,161,110720,161,110230,0,0,4,415,,,,,,,
2022,47,สมุทรสงคราม,5,13801,5,13801,0,0,0,76,,,,,,,
2022,47,สมุทรสาคร,118,59858,118,59857,0,0,0,146,,,,,,,
2022,47,สระบุรี,43,20115,43,20112,0,0,0,166,,,,,,,
2022,47,สระแก้ว,64,20226,64,19661,0,0,0,85,,,,,,,
2022,47,สิงห์บุรี,11,8490,11,8489,0,0,0,88,,,,,,,
2022,47,สุพรรณบุรี,13,34595,13,34590,0,0,0,161,,,,,,,
2022,47,สุราษฎร์ธานี,64,20843,64,20228,0,0,7,173,,,,,,,
2022,47,สุรินทร์,57,33555,57,33537,0,0,1,117,,,,,,,
2022,47,สุโขทัย,19,16150,19,16148,0,0,6,168,,,,,,,
2022,47,หนองคาย,25,23566,25,23445,0,0,0,78,,,,,,,
2022,47,หนองบัวลำภู,8,11457,8,11457,0,0,0,85,,,,,,,
2022,47,อ่างทอง,13,16207,13,16207,0,0,0,70,,,,,,,
2022,47,อำนาจเจริญ,0,7747,0,7743,0,0,0,35,,,,,,,
2022,47,อุดรธานี,15,29498,15,29475,0,0,1,203,,,,,,,
2022,47,อุตรดิตถ์,43,8946,43,8945,0,0,0,63,,,,,,,
2022,47,อุทัยธานี,45,11096,45,11096,0,0,2,111,,,,,,,
2022,47,อุบลราชธานี,63,41677,63,41659,0,0,1,295,,,,,,,
2022,47,เชียงราย,47,6013,47,5978,0,0,0,123,,,,,,,
2022,47,เชียงใหม่,18,36748,18,36679,0,0,1,311,,,,,,,
2022,47,เพชรบุรี,12,20328,12,20306,0,0,0,110,,,,,,,
2022,47,เพชรบูรณ์,14,13037,14,13034,0,0,0,59,,,,,,,
2022,47,เลย,64,17786,64,17785,0,0,1,130,,,,,,,
2022,47,แพร่,27,9675,27,9671,0,0,2,81,,,,,,,
2022,47,แม่ฮ่องสอน,3,2697,3,2697,0,0,0,39,,,,,,,
2022,47,ไม่ระบุ,18,57,18,57,0,0,0,0,,,,,,,
2022,48,กระบี่,67,13516,67,13223,0,0,2,123,,,,,,,
2022,48,กรุงเทพมหานคร,854,513034,854,511054,0,0,14,1495,,,,,,,
2022,48,กาญจนบุรี,12,27674,12,27624,0,0,0,164,,,,,,,
2022,48,กาฬสินธุ์,15,24859,15,24857,0,0,0,170,,,,,,,
2022,48,กำแพงเพชร,2,17578,2,17573,0,0,0,130,,,,,,,
2022,48,ขอนแก่น,145,58378,145,58356,0,0,1,185,,,,,,,
2022,48,จันทบุรี,45,21204,45,21189,0,0,0,68,,,,,,,
2022,48,ฉะเชิงเทรา,55,42362,55,42357,0,0,0,122,,,,,,,
2022,48,ชลบุรี,281,120892,281,119048,0,0,7,518,,,,,,,
2022,48,ชัยนาท,18,4319,18,4319,0,0,0,9,,,,,,,
2022,48,ชัยภูมิ,1,20734,1,20733,0,0,0,78,,,,,,,
2022,48,ชุมพร,121,15281,121,15281,0,0,4,80,,,,,,,
2022,48,ตรัง,94,10835,94,10828,0,0,1,77,,,,,,,
2022,48,ตราด,34,9841,34,9719,0,0,0,130,,,,,,,
2022,48,ตาก,106,12928,106,12792,0,0,3,90,,,,,,,
2022,48,ทั้งประเทศ,4284,2488093,4284,2471122,0,2478781,105,11587,0,0,4284,4540,-256,110,-5
2022,48,นครนายก,18,12920,18,12920,0,0,3,101,,,,,,,
2022,48,นครปฐม,41,46760,41,46760,0,0,0,180,,,,,,,
2022,48,นครพนม,9,14162,9,14161,0,0,0,79,,,,,,,
2022,48,นครราชสีมา,93,49088,93,49084,0,0,0,381,,,,,,,
2022,48,นครศรีธรรมราช,111,80433,111,80432,0,0,1,251,,,,,,,
2022,48,นครสวรรค์,61,25016,61,25009,0,0,8,178,,,,,,,
2022,48,นนทบุรี,152,75258,152,75236,0,0,1,112,,,,,,,
2022,48,นราธิวาส,11,8002,11,7993,0,0,0,25,,,,,,,
2022,48,น่าน,9,12471,9,12468,0,0,0,32,,,,,,,
2022,48,บึงกาฬ,0,10554,0,10550,0,0,0,20,,,,,,,
2022,48,บุรีรัมย์,101,51054,101,51048,0,0,3,99,,,,,,,
2022,48,ปทุมธานี,142,44926,142,44915,0,0,2,233,,,,,,,
2022,48,ประจวบคีรีขันธ์,28,24533,28,24182,0,0,0,124,,,,,,,
2022,48,ปราจีนบุรี,19,25698,19,25694,0,0,2,121,,,,,,,
2022,48,ปัตตานี,5,11179,5,11133,0,0,0,89,,,,,,,
2022,48,พระนครศรีอยุธยา,17,36303,17,36303,0,0,0,139,,,,,,,
2022,48,พะเยา,68,6344,68,6344,0,0,1,59,,,,,,,
2022,48,พังงา,0,10358,0,9960,0,0,0,31,,,,,,,
2022,48,พัทลุง,4,24397,4,24397,0,0,0,96,,,,,,,
2022,48,พิจิตร,4,6045,4,6045,0,0,1,89,,,,,,,
2022,48,พิษณุโลก,59,21503,59,21503,0,0,0,99,,,,,,,
2022,48,ภูเก็ต,40,54491,40,45165,0,0,1,168,,,,,,,
2022,48,มหาสารคาม,27,28627,27,28620,0,0,0,117,,,,,,,
2022,48,มุกดาหาร,5,6969,5,6967,0,0,0,51,,,,,,,
2022,48,ยะลา,16,9948,16,9934,0,0,0,84,,,,,,,
2022,48,ยโสธร,4,14080,4,14077,0,0,0,104,,,,,,,
2022,48,ร้อยเอ็ด,40,41590,40,41586,0,0,0,236,,,,,,,
2022,48,ระนอง,5,10797,5,10740,0,0,0,26,,,,,,,
2022,48,ระยอง,21,43408,21,43375,0,0,3,206,,,,,,,
2022,48,ราชบุรี,40,41826,40,41825,0,0,0,200,,,,,,,
2022,48,ลพบุรี,33,16306,33,16302,0,0,0,225,,,,,,,
2022,48,ลำปาง,21,10460,21,10458,0,0,3,128,,,,,,,
2022,48,ลำพูน,121,2216,121,2215,0,0,1,48,,,,,,,
2022,48,ศรีสะเกษ,9,30905,9,30895,0,0,3,222,,,,,,,
2022,48,สกลนคร,12,21479,12,21477,0,0,0,149,,,,,,,
2022,48,สงขลา,129,37883,129,37746,0,0,0,145,,,,,,,
